Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00013-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",37.9997,0.0008,0.0000,2841120
ix264-00013-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.1368,0.0000,0.0007,1700456
ix264-00013-00020,"['--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",4.8895,0.0000,0.0008,1431944
ix264-00013-00001,"['--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.5188,0.0000,0.0007,1763616
ix264-00013-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",22.1163,0.0004,0.0003,1914016
ix264-00013-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.0723,0.0005,0.0003,1564256
ix264-00013-00011,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",22.8126,0.0001,0.0010,1914368
ix264-00014-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",39.8302,0.0005,0.0003,3036872
ix264-00014-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",18.2505,0.0000,0.0007,1730208
ix264-00014-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",40.6387,0.0008,0.0000,2887752
ix264-00014-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.4831,0.0002,0.0005,2175400
ix264-00014-00010,"['--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--enable-bashcompletion']",17.6700,0.0000,0.0008,1725056
ix264-00014-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.8320,0.0000,0.0009,2140784
ix264-00014-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",3.8352,0.0000,0.0010,1475760
ix264-00014-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",40.5907,0.0005,0.0003,2845592
ix264-00014-00012,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.1818,0.0004,0.0003,1431944
ix264-00014-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",25.3354,0.0005,0.0003,1938976
ix264-00014-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.8828,0.0009,0.0000,1488568
ix264-00014-00002,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",41.4065,0.0003,0.0005,2841120
ix264-00014-00007,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",5.3511,0.0010,0.0000,1700456
